gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.43991649313097614,0,0,-0.30015585439803716,1,1,1.15456030519649,0.03846748642191812,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,2.273158691738958,1,0,0.26992923768238775,1,0,1.141265929195161,0.7046162750896151,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,1.4915401492832983,1,1,0.07106866108817798,1.0136300232690534,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.2932666760482092,-0.9960078542939332,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-0.015113308357824713,1,0,0.8737166121684152,0.26028898477574164,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0.2073360151017999,-0.7105029025864643,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.6666391278783103,1,1,0.9451738831755587,-0.3126634295213869,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.43991649313097614,1,1,1.125056875803025,1,1,-1.4561227820644893,-0.4464980145068813,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.476948923228718,2.3970288811984473,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,0,-1.1145631287986442,1,0,-1.5093002860698053,-0.9517715837494946,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,2.273158691738958,0,0,-0.2594354906780068,1,1,0.6992279271509723,-0.03896806101814692,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,-1.4926823160681442,-0.9789225881255721,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,-1.4993295040688086,-0.9936459376530875,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.43991649313097614,0,1,-1.2367242199587352,1,0,-1.4710789550659844,-0.9905335054441224,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,0.14776814652229667,1,1,0.827186296163764,0.47069823169669356,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0.31867641411292996,-0.7718465132865615,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2.273158691738958,1,0,1.125056875803025,0,1,-0.5088984919697991,0.2762043296173286,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,1,0,-0.5444780367182193,1,1,0.8089065291619363,-0.29186973348702516,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,2.273158691738958,1,0,0.5142514200025698,1,0,0.34526516611558833,0.529083928098909,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,2.273158691738958,0,0,-1.1552834925186746,1,1,0.19570343610063723,-0.8776912823786686,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.055833672077855064,1,1,1.3107692232121058,0.4244973762827665,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,0.5956921474426305,1,0,0.8404806721650927,0.8190698992277955,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.4815325201292102,-0.9724328358600708,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.6601220189849164,-0.9875976651335384,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.5076384890696393,-0.9988553986553266,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,2.273158691738958,1,1,1.0843365120829946,1,1,0.7972739501607736,1.3539005374619273,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.9109613101984924,1,1,0.1774236690988095,-0.7161979913092513,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.273158691738958,0,0,0.10704778280226633,1,0,0.8720548151682491,0.39670622627505797,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,0,1,-1.166970104035584,-0.9551047558314358,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.015113308357824713,1,1,0.8654076271675846,0.3275484240716019,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,0.43281069256250915,1,1,0.4350022041245586,0.4785344971873501,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-0.3477041829536853,-0.9211991113422854,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2.273158691738958,1,0,0.880734693482843,1,1,-1.5225946620711341,-0.5522103396752026,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2.273158691738958,0,0,-0.8702409464784621,1,1,1.0099839661820376,-0.566977837177313,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2.273158691738958,0,0,1.369379058123207,1,1,1.2509445312061254,1.8497705881157536,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,1,1.1657772395230555,1,1,1.1678546811978192,1.7480095066737067,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,0,0.7956121531606076,1.8627942406213516,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,1,1,0.47353105628253944,0,1,-0.3477041829536853,0.015532613619686659,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,0.35136996512244845,1,1,-0.3011738669490337,-0.019587100170833007,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,0.7178532386027215,1,1,1.302460238211275,1.3020928892744041,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,1,0,0.5956921474426305,1,1,1.5317882242341998,1.3217387379692895,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,-1.4827115340671475,-0.9343552077716694,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,-1.4860351280674797,-0.8491496168028407,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.9036289581714056,1.9129242657742553,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.5230774451333633,-0.9718809861776301,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2.273158691738958,0,0,0.3920903288424788,1,0,-0.3028356639492,0.061733469033613736,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,2.273158691738958,0,0,-0.5851984004382496,1,1,0.3303089931140931,-0.43588042661672416,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,1,-0.7888002190384014,1,1,1.3091074262119398,-0.433893767759938,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,1,1,1.4508197855632678,1,1,0.6277706561438292,1.5237598697171442,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.24721914310578694,-0.8725259693510246,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,1.4915401492832983,1,1,1.505199472231542,2.2731055165095864,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.62591876415828,1,0,-0.44076481496298814,-0.6098675944965966,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,-1.304899255049372,-0.7290229779291709,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,2.273158691738958,0,0,0.43281069256250915,1,1,0.8238627021634315,0.6952569044754225,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,1,1.0843365120829946,1,0,-1.504314895069307,-0.46764489433800505,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,2.273158691738958,0,0,-1.1145631287986442,1,0,0.5297246331340278,-0.8419534969438153,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.46303730927815856,1,0,0.4233696251233959,-0.29001551855402474,1,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,-0.43991649313097614,1,1,1.4915401492832983,1,1,1.3406815692150957,2.1865975602901977,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,-0.43991649313097614,0,0,-0.7888002190384014,0,1,-1.3165318340505352,-0.8609150520324743,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,0.3920903288424788,1,1,1.0133075601823696,0.740552726410147,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,0.7992939660427822,1,1,1.0266019361836989,1.2390054335777945,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,2.273158691738958,0,0,0.5549717837226001,1,0,0.6726391751483144,0.7449895978569695,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,0.53304822713436,1.138546717386308,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.13727439951791576,0,1,-1.3265026160515319,-0.6595119919289529,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-0.43991649313097614,0,1,-0.30015585439803716,1,1,-0.3327480099521901,-0.44835222943988173,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-0.43991649313097614,1,1,-1.1145631287986442,1,1,0.6975661301508063,-0.7995052193704842,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.7073594915983407,0,0,-0.46569176996548,-0.703593744562308,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,1,1,-0.5444780367182193,1,0,-1.4827115340671475,-0.8362584082210283,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,-1.4860351280674797,-0.634259350460471,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2.273158691738958,0,0,-1.0738427650786138,1,1,1.113015380192337,-0.7599265601458445,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,1.0436161483629645,1,0,0.22727757910379318,0.8601495895886738,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,-0.43991649313097614,1,1,1.2064976032430856,1,1,0.5546515881365197,1.192495542341701,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.43991649313097614,1,1,1.5322605130033284,0,1,-0.2114368289400632,0.8084523113376383,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,2.273158691738958,0,0,-1.2774445836787656,0,1,-1.2982520670487077,-0.9960740762558261,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,1,1,-0.9109613101984924,0,0,-0.36764574695567864,-0.7774091580855627,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,-1.5009913010689746,-0.7991078875991271,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.43991649313097614,0,0,1.369379058123207,1,0,0.8188773111629334,1.631260187856573,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.43991649313097614,1,1,-1.0331224013585834,1,1,0.14086413509515497,-0.7836340225034926,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,0.758573602322752,1,0,0.6460504231456565,0.8908324319323713,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.3739175092184182,2.3251339045700865,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,-0.43991649313097614,0,0,1.3286586944031769,1,0,-1.2965902700485417,-0.27688149611193846,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-0.6219006879810957,-0.9719472081395231,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,1,1.5322605130033284,1,0,0.006258578081699082,1.001974957975908,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,0.6875953481498096,1.7418950121922645,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,-1.4860351280674797,-0.9985684368204575,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,2.273158691738958,1,0,-1.2774445836787656,1,1,0.3868100911197414,-0.9736910531360352,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1145631287986442,1,1,1.1877962451998125,-0.78049951630723,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,-1.46443176706532,-0.9820350203345372,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,1.0436161483629645,1,1,-1.3115464430500368,-0.3565244422817659,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,2.273158691738958,1,1,-0.4223169455581282,0,0,-0.8213163280010305,-0.6188296333394319,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.273158691738958,1,0,0.025607055362205634,1,1,1.1911198392001445,0.436329033474293,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.1724382780983114,-0.9765385974974289,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.273158691738958,1,0,0.880734693482843,1,0,0.3070438351117673,0.7228052406228573,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1.1512367111961581,2.2090688793591786,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,-0.43991649313097614,0,1,-1.2774445836787656,1,1,0.9484974771758907,-0.9662300454294384,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,-0.518869273970796,-0.9327879546735379,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,1.4187860282229037,2.373564232701073,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.6261088591436628,1.6234901443278096,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,2.273158691738958,1,0,0.880734693482843,1,1,1.1396041321949948,1.3305241849137437,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,1,0,1.0843365120829946,1,1,0.5097830691320341,1.0645326379773745,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,0.880734693482843,1,1,0.017891157082861757,0.5434540938296624,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,1.125056875803025,1,1,0.8238627021634315,1.3020487412998087,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,-0.43991649313097614,1,0,1.125056875803025,0,0,-0.13167057293208934,0.5834300848256593,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0.3236618051134285,-0.9114203349694381,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.4915401492832983,1,0,1.1429277261953275,2.027907665607579,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,-1.5126238800701375,-0.9989216206172196,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.43991649313097614,1,1,0.7178532386027215,0,1,-0.8412578920030237,-0.1150350212457593,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.9621754209229036,0,1,-0.6617838159850825,0.1249533686540088,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,1,0,1.125056875803025,1,1,1.0781176431888486,1.470053858622025,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,2.273158691738958,1,0,1.4915401492832983,1,1,1.5218174422332031,2.3522849089461637,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-0.9874960280176428,-0.9919462406311703,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,2.273158691738958,0,0,-1.2774445836787656,1,1,0.27380789510844483,-0.9751920842722738,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,-1.1960038562387048,1,1,-1.491020519067978,-0.9872224073494789,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,1.125056875803025,1,0,0.40508985812156867,0.9986417858939668,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,0,0,-0.9758634490164798,-0.8085776281498077,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,-1.4727407520661506,-0.43466635731535486,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,0,0,0.5142514200025698,1,0,1.0631614701873533,0.9539640356035759,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.30015585439803716,0,0,-0.3510277769540174,-0.3791282052745328,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,1.1745018691984834,0.9255327399642364,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,-0.6484894399837535,-0.9746623085771309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,2.273158691738958,0,0,0.025607055362205634,1,1,0.6344178441444933,0.19177132820391682,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.1774236690988095,-0.976472375535536,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.4223169455581282,1,0,-1.4594463760648215,-0.8084672582133197,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,0.10704778280226633,0,1,-1.0406735320229585,-0.48830614644858117,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,-0.13727439951791576,1,0,-1.481049737066981,-0.760721223688559,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,2.273158691738958,1,0,-0.21871512695797646,1,1,0.7025515211513048,-0.027290921737703904,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.43991649313097614,0,1,0.880734693482843,1,1,-0.12502338493142473,0.44197997422248486,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,2.273158691738958,0,0,-1.2367242199587352,1,1,0.19570343610063723,-0.9445754638904693,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,1.002895784642934,1,1,0.7357874611546272,1.1731587294689823,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,-0.43991649313097614,0,0,1.2064976032430856,1,0,0.15415851109648415,0.8633503177468294,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.7073594915983407,1,0,-1.4760643460664828,-0.8591049850740691,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.4760643460664828,-0.9927629781611825,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,0,1.5322605130033284,1,1,1.3140928172124378,2.166157048052598,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.46303730927815856,1,1,-0.6584602219847502,-0.5984994910383201,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,1,-0.38159658183809786,1,1,-0.5088984919697991,-0.5132497520948963,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,-1.4677553610656522,-0.9559435673487456,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.43991649313097614,1,1,-1.1552834925186746,1,0,-1.502653098069141,-0.9770462992052741,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,1.1379423351948288,-0.880538826740062,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.38159658183809786,1,1,0.9551446651765553,0.026326793408224917,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-0.2594354906780068,0,0,-0.3393951979528547,-0.4057494339554674,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,0,1,-0.9924020376385531,1,0,-1.4860351280674797,-0.935194019288979,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,0.6377414381448259,-0.012236462400724374,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.4881797081298748,-0.9433393206018023,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,0,1.4100994218432374,1,0,1.7096005032519754,2.415063328820606,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,1,0.9617918531772199,1.89987853928136,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,0,0,1.0843365120829946,1,0,0.5014740841312035,1.10554610637636,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,-0.43991649313097614,1,1,0.26992923768238775,1,0,1.1711782751981514,0.6858975338612301,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,1,-0.46303730927815856,1,0,-1.5009913010689746,-0.8321526465836702,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4976677070686424,-0.998722954731541,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
